$GPRMC,062637.000,A,0120.4614,N,10343.3895,E,0.15,269.25,031115,$GPRMC,062638.000,A,0120.4615,N,10343.3895,E,0.15,269.25,031115,,,D*6C
$GPRMC,062639.000,A,0120.4615,N,10343.3896,E,0.35,269.25,031115,,,D*6C
$GPRMC,062640.000,A,0120.4616,N,10343.3895,E,0.30,269.25,031115,,,D*67
$GPRMC,062641.000,A,0120.4617,N,10343.3895,E,0.19,269.25,031115,,,D*6C
$GPRMC,062642.000,A,0120.4617,N,10343.3894,E,0.15,269.25,031115,,,D*62
$GPRMC,062643.000,A,0120.4617,N,10343.3894,E,0.10,269.25,031115,,,D*66
$GPRMC,062644.000,A,0120.4617,N,10343.3894,E,0.13,269.25,031115,,,D*62
$GPRMC,062645.000,A,0120.4617,N,10343.3893,E,0.24,269.25,031115,,,D*60
$GPRMC,062646.000,A,0120.4617,N,10343.3893,E,0.81,244.12,031115,,,D*67
$GPRMC,062647.000,A,0120.4616,N,10343.3890,E,1.04,243.67,031115,,,D*6D
$GPRMC,062648.000,A,0120.4614,N,10343.3887,E,1.41,242.49,031115,,,D*6A
$GPRMC,062649.000,A,0120.4611,N,10343.3884,E,1.62,240.36,031115,,,D*66
$GPRMC,062650.000,A,0120.4608,N,10343.3882,E,1.46,240.95,031115,,,D*6F
$GPRMC,062651.000,A,0120.4606,N,10343.3879,E,1.49,240.50,031115,,,D*62
$GPRMC,062652.000,A,0120.4601,N,10343.3874,E,2.05,235.12,031115,,,D*64
$GPRMC,062653.000,A,0120.4598,N,10343.3872,E,2.04,235.64,031115,,,D*60
$GPRMC,062654.000,A,0120.4595,N,10343.3866,E,2.02,237.90,031115,,,D*60
$GPRMC,062655.000,A,0120.4592,N,10343.3862,E,1.83,240.32,031115,,,D*60
$GPRMC,062656.000,A,0120.4590,N,10343.3858,E,1.66,242.33,031115,,,D*60
$GPRMC,062657.000,A,0120.4587,N,10343.3855,E,1.63,241.17,031115,,,D*6A
$GPRMC,062658.000,A,0120.4587,N,10343.3852,E,1.44,247.43,031115,,,D*60
$GPRMC,062659.000,A,0120.4586,N,10343.3846,E,1.50,253.75,031115,,,D*60
$GPRMC,062700.000,A,0120.4589,N,10343.3837,E,1.78,269.15,031115,,,D*61
$GPRMC,062701.000,A,0120.4591,N,10343.3830,E,1.79,282.66,031115,,,D*6E
$GPRMC,062702.000,A,0120.4593,N,10343.3824,E,1.97,282.83,031115,,,D*61
$GPRMC,062703.000,A,0120.4591,N,10343.3821,E,1.95,282.42,031115,,,D*68
$GPRMC,062704.000,A,0120.4592,N,10343.3816,E,1.78,289.67,031115,,,D*67
$GPRMC,062705.000,A,0120.4593,N,10343.3813,E,1.76,292.00,031115,,,D*67
$GPRMC,062706.000,A,0120.4593,N,10343.3810,E,1.82,293.15,031115,,,D*69
$GPRMC,062707.000,A,0120.4592,N,10343.3807,E,2.13,285.67,031115,,,D*66
$GPRMC,062708.000,A,0120.4592,N,10343.3802,E,2.29,283.72,031115,,,D*67
$GPRMC,062709.000,A,0120.4593,N,10343.3796,E,2.35,279.58,031115,,,D*65
$GPRMC,062710.000,A,0120.4594,N,10343.3790,E,2.54,282.68,031115,,,D*6C
$GPRMC,062711.000,A,0120.4596,N,10343.3785,E,2.53,286.42,031115,,,D*60
$GPRMC,062712.000,A,0120.4598,N,10343.3782,E,2.35,290.46,031115,,,D*69
$GPRMC,062713.000,A,0120.4600,N,10343.3778,E,2.35,287.63,031115,,,D*6E
$GPRMC,062714.000,A,0120.4600,N,10343.3775,E,2.30,286.17,031115,,,D*63
$GPRMC,062715.000,A,0120.4603,N,10343.3769,E,2.26,288.32,031115,,,D*62
$GPRMC,062716.000,A,0120.4605,N,10343.3765,E,2.20,292.77,031115,,,D*67
$GPRMC,062717.000,A,0120.4608,N,10343.3761,E,2.16,297.52,031115,,,D*68
$GPRMC,062718.000,A,0120.4610,N,10343.3756,E,2.12,296.20,031115,,,D*6A
$GPRMC,062719.000,A,0120.4613,N,10343.3752,E,2.09,295.56,031115,,,D*64
$GPRMC,062720.000,A,0120.4615,N,10343.3748,E,2.06,293.91,031115,,,D*61
$GPRMC,062721.000,A,0120.4615,N,10343.3744,E,2.05,287.29,031115,,,D*69
$GPRMC,062722.000,A,0120.4613,N,10343.3738,E,2.06,275.68,031115,,,D*6C
$GPRMC,062723.000,A,0120.4608,N,10343.3731,E,2.42,260.02,031115,,,D*66
$GPRMC,062724.000,A,0120.4607,N,10343.3723,E,2.71,259.20,031115,,,D*67
