$GPRMC,060623.000,A,0120.4687,N,10343.3953,E,0.33,222.11,031115,$GPRMC,060624.000,A,0120.4688,N,10343.3953,E,0.28,222.11,031115,,,A*6F
$GPRMC,060625.000,A,0120.4689,N,10343.3952,E,0.14,222.11,031115,,,A*61
$GPRMC,060626.000,A,0120.4689,N,10343.3953,E,0.15,222.11,031115,,,A*62
$GPRMC,060627.000,A,0120.4690,N,10343.3953,E,0.14,222.11,031115,,,A*6A
$GPRMC,060628.000,A,0120.4690,N,10343.3953,E,0.20,222.11,031115,,,A*62
$GPRMC,060629.000,A,0120.4691,N,10343.3953,E,0.28,222.11,031115,,,A*6A
$GPRMC,060630.000,A,0120.4691,N,10343.3953,E,0.36,222.11,031115,,,A*6D
$GPRMC,060631.000,A,0120.4692,N,10343.3954,E,0.44,222.11,031115,,,A*6D
$GPRMC,060632.000,A,0120.4693,N,10343.3955,E,0.56,222.11,031115,,,A*6D
$GPRMC,060633.000,A,0120.4694,N,10343.3956,E,0.77,30.72,031115,,,A*5F
$GPRMC,060634.000,A,0120.4695,N,10343.3958,E,0.70,38.82,031115,,,A*57
$GPRMC,060635.000,A,0120.4696,N,10343.3957,E,0.41,38.82,031115,,,A*58
$GPRMC,060636.000,A,0120.4697,N,10343.3956,E,0.41,38.82,031115,,,A*5B
$GPRMC,060637.000,A,0120.4696,N,10343.3955,E,0.37,38.82,031115,,,A*59
$GPRMC,060638.000,A,0120.4697,N,10343.3953,E,0.33,38.82,031115,,,A*55
$GPRMC,060639.000,A,0120.4697,N,10343.3953,E,0.28,38.82,031115,,,A*5E
$GPRMC,060640.000,A,0120.4698,N,10343.3953,E,0.23,38.82,031115,,,A*54
$GPRMC,060641.000,A,0120.4699,N,10343.3954,E,0.18,38.82,031115,,,A*5B
$GPRMC,060642.000,A,0120.4699,N,10343.3954,E,0.19,38.82,031115,,,A*59
$GPRMC,060643.000,A,0120.4700,N,10343.3954,E,0.37,38.82,031115,,,A*55
$GPRMC,060644.000,A,0120.4700,N,10343.3955,E,0.55,38.82,031115,,,A*57
$GPRMC,060645.000,A,0120.4701,N,10343.3956,E,0.60,51.09,031115,,,A*5E
$GPRMC,060646.000,A,0120.4702,N,10343.3959,E,0.65,54.45,031115,,,A*59
$GPRMC,060647.000,A,0120.4702,N,10343.3962,E,0.67,57.94,031115,,,A*5D
$GPRMC,060648.000,A,0120.4702,N,10343.3966,E,0.94,60.54,031115,,,A*52
$GPRMC,060649.000,A,0120.4704,N,10343.3970,E,1.00,57.81,031115,,,A*52
$GPRMC,060650.000,A,0120.4705,N,10343.3973,E,1.02,60.06,031115,,,A*51
$GPRMC,060651.000,A,0120.4704,N,10343.3979,E,1.02,70.16,031115,,,A*5B
$GPRMC,060652.000,A,0120.4701,N,10343.3986,E,1.03,85.52,031115,,,A*56
$GPRMC,060653.000,A,0120.4684,N,10343.4009,E,1.71,118.20,031115,,,A*67
$GPRMC,060654.000,A,0120.4686,N,10343.4017,E,1.39,113.09,031115,,,A*61
$GPRMC,060655.000,A,0120.4688,N,10343.4023,E,1.33,100.63,031115,,,A*6D
$GPRMC,060656.000,A,0120.4686,N,10343.4029,E,1.35,106.17,031115,,,A*69
$GPRMC,060657.000,A,0120.4684,N,10343.4034,E,1.39,112.36,031115,,,A*6C
$GPRMC,060658.000,A,0120.4684,N,10343.4038,E,1.44,113.65,031115,,,A*62
$GPRMC,060659.000,A,0120.4685,N,10343.4042,E,1.45,109.63,031115,,,A*63
$GPRMC,060700.000,A,0120.4685,N,10343.4046,E,1.46,106.44,031115,,,A*63
$GPRMC,060701.000,A,0120.4685,N,10343.4050,E,1.46,105.75,031115,,,A*64
$GPRMC,060702.000,A,0120.4686,N,10343.4056,E,1.50,95.79,031115,,,A*51
$GPRMC,060703.000,A,0120.4688,N,10343.4059,E,1.54,86.59,031115,,,A*55
$GPRMC,060704.000,A,0120.4692,N,10343.4061,E,1.56,75.81,031115,,,A*59
$GPRMC,060705.000,A,0120.4694,N,10343.4063,E,1.55,71.18,031115,,,A*5B
$GPRMC,060706.000,A,0120.4698,N,10343.4060,E,1.26,56.13,031115,,,A*5D
$GPRMC,060707.000,A,0120.4703,N,10343.4060,E,1.22,48.69,031115,,,A*59
$GPRMC,060708.000,A,0120.4707,N,10343.4061,E,1.23,40.58,031115,,,A*58
$GPRMC,060709.000,A,0120.4711,N,10343.4061,E,1.23,34.14,031115,,,A*55
$GPRMC,060710.000,A,0120.4715,N,10343.4062,E,1.18,32.70,031115,,,A*56
