$PMTK001,220,3*30
$PMTK001,314,3*36
$PMTK705,AXN_2.31_3339_131$GPRMC,052232.000,A,0120.5032,N,10343.4122,E,0.07,274.38,031115,,,D*62
$GPRMC,052233.000,A,0120.5032,N,10343.4122,E,0.06,274.38,031115,,,D*62
$GPRMC,052234.000,A,0120.5032,N,10343.4122,E,0.07,274.38,031115,,,D*64
$GPRMC,052235.000,A,0120.5032,N,10343.4122,E,0.07,274.38,031115,,,D*65
$GPRMC,052236.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*64
$GPRMC,052237.000,A,0120.5032,N,10343.4122,E,0.03,274.38,031115,,,D*63
$GPRMC,052238.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*6A
$GPRMC,052239.000,A,0120.5032,N,10343.4122,E,0.04,274.38,031115,,,D*6A
$GPRMC,052240.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*65
$GPRMC,052241.000,A,0120.5032,N,10343.4122,E,0.04,274.38,031115,,,D*65
$GPRMC,052242.000,A,0120.5032,N,10343.4122,E,0.06,274.38,031115,,,D*64
$GPRMC,052243.000,A,0120.5032,N,10343.4122,E,0.04,274.38,031115,,,D*67
$GPRMC,052244.000,A,0120.5032,N,10343.4122,E,0.03,274.38,031115,,,D*67
$GPRMC,052245.000,A,0120.5032,N,10343.4122,E,0.03,274.38,031115,,,D*66
$GPRMC,052246.000,A,0120.5032,N,10343.4122,E,0.04,274.38,031115,,,D*62
$GPRMC,052247.000,A,0120.5032,N,10343.4122,E,0.06,274.38,031115,,,D*61
$GPRMC,052248.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*6D
$GPRMC,052249.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*6C
$GPRMC,052250.000,A,0120.5032,N,10343.4122,E,0.07,274.38,031115,,,D*66
$GPRMC,052251.000,A,0120.5032,N,10343.4122,E,0.06,274.38,031115,,,D*66
$GPRMC,052252.000,A,0120.5032,N,10343.4122,E,0.06,274.38,031115,,,D*65
$GPRMC,052253.000,A,0120.5032,N,10343.4122,E,0.07,274.38,031115,,,D*65
$GPRMC,052254.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*60
$GPRMC,052255.000,A,0120.5032,N,10343.4122,E,0.02,274.38,031115,,,D*66
$GPRMC,052256.000,A,0120.5032,N,10343.4122,E,0.02,274.38,031115,,,D*65
$GPRMC,052257.000,A,0120.5032,N,10343.4122,E,0.02,274.38,031115,,,D*64
$GPRMC,052258.000,A,0120.5032,N,10343.4122,E,0.03,274.38,031115,,,D*6A
$GPRMC,052259.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*6D
$GPRMC,052300.000,A,0120.5032,N,10343.4122,E,0.03,274.38,031115,,,D*66
$GPRMC,052301.000,A,0120.5032,N,10343.4122,E,0.05,274.38,031115,,,D*61
